datetime,source,target,value
2017-08-06 12:07:18.654407,jolly-union,rough-base,0.85920200864
2017-08-06 12:07:18.658797,rapid-tree,bitter-art,2.42061761505
2017-08-06 12:07:18.660379,floral-bush,tiny-dawn,2.26279357043
2017-08-06 12:07:18.673437,spring-tooth,lingering-smoke,1.84491195947
2017-08-06 12:07:18.685711,wispy-fire,black-grass,4.91652059748
2017-08-06 12:07:18.689258,ancient-grass,wandering-bush,1.94846282333
2017-08-06 12:07:18.710091,long-limit,gentle-cloud,0.794917124212
2017-08-06 12:07:18.729170,still-hat,fragrant-poetry,0.83269953552
2017-08-06 12:07:18.769533,fragrant-recipe,spring-tooth,0.61768902607
2017-08-06 12:07:18.773890,black-moon,long-limit,0.428158966393
2017-08-06 12:07:18.812082,shrill-unit,still-hat,4.33856813591
2017-08-06 12:07:18.817298,wandering-bush,black-moon,2.15386112358
2017-08-06 12:07:18.837711,broad-band,still-hat,1.22642756688
2017-08-06 12:07:18.852276,bitter-art,lively-frog,0.771787813145
2017-08-06 12:07:18.853854,broad-band,small-sunset,4.92231447521
2017-08-06 12:07:18.858495,gentle-cloud,long-rain,2.61524569676
2017-08-06 12:07:18.875407,lively-river,throbbing-river,1.18538660707
2017-08-06 12:07:18.875592,fragrant-recipe,floral-bush,0.311105204059
2017-08-06 12:07:18.884999,spring-tooth,rough-base,0.855832461679
2017-08-06 12:07:18.889622,tiny-dawn,shrill-forest,20.1776730285
2017-08-06 12:07:18.906330,throbbing-river,soft-feather,6.16161381976
2017-08-06 12:07:18.923724,round-cloud,still-hat,1.89999773228
2017-08-06 12:07:18.925473,long-rain,fragrant-recipe,0.64979263117
2017-08-06 12:07:18.933435,floral-night,lively-river,1.50637124598
2017-08-06 12:07:18.942593,shrill-forest,lively-fire,0.24686580046
2017-08-06 12:07:18.949510,flat-mouse,super-frog,1.49239957183
2017-08-06 12:07:18.954527,tiny-dawn,wispy-fire,0.617071424748
2017-08-06 12:07:18.954531,black-grass,cold-cloud,0.125938383467
2017-08-06 12:07:18.957597,super-frog,rough-dew,0.977336455554
2017-08-06 12:07:18.975153,wandering-bush,fragrant-recipe,2.93756515743
2017-08-06 12:07:18.987556,floral-bush,wild-cherry,1.62332967525
2017-08-06 12:07:18.998971,throbbing-river,rapid-tree,1.51233879837
2017-08-06 12:07:19.004099,rough-dew,fragrant-poetry,0.707981797921
2017-08-06 12:07:19.007371,soft-silence,lingering-smoke,0.579331820556
2017-08-06 12:07:19.011825,floral-meadow,fragrant-poetry,0.259128599397
2017-08-06 12:07:19.023868,tiny-dawn,gentle-cloud,0.201009770534
2017-08-06 12:07:19.032446,cold-cloud,still-hat,0.427213357852
2017-08-06 12:07:19.034230,wandering-bush,tiny-dawn,0.766956341515
2017-08-06 12:07:19.045761,floral-bush,floral-night,0.604173791726
2017-08-06 12:07:19.061354,floral-night,cold-cloud,2.99919586409
2017-08-06 12:07:19.066026,spring-tooth,floral-bush,0.215986515733
2017-08-06 12:07:19.067148,wispy-unit,winter-field,4.88027690669
2017-08-06 12:07:19.067650,crimson-waterfall,wispy-unit,0.954641496935
2017-08-06 12:07:19.071314,shrill-unit,jolly-union,0.995472228221
2017-08-06 12:07:19.073929,round-cloud,black-grass,4.07550127714
2017-08-06 12:07:19.089887,rough-base,floral-meadow,5.92583742151
2017-08-06 12:07:19.102795,blue-block,blue-rice,3.11939172823
2017-08-06 12:07:19.105074,ancient-grass,super-frog,4.29392773865
2017-08-06 12:07:19.110299,spring-tooth,ancient-grass,0.886498189317
2017-08-06 12:07:19.114422,long-rain,purple-pine,2.4440526695
2017-08-06 12:07:19.116934,black-moon,winter-field,1.58924389601
2017-08-06 12:07:19.131514,small-sunset,white-breeze,1.53280741786
2017-08-06 12:07:19.133535,still-hat,throbbing-river,1.6509272071
2017-08-06 12:07:19.179394,soft-silence,jolly-union,4.38690054073
2017-08-06 12:07:19.189102,tiny-dawn,still-hat,6.24602545604
2017-08-06 12:07:19.216273,shrill-unit,throbbing-river,0.464383374637
2017-08-06 12:07:19.216796,bitter-art,jolly-union,0.955367528308
2017-08-06 12:07:19.231044,rough-dew,bitter-cherry,0.540881323649
2017-08-06 12:07:19.232236,shrill-unit,purple-pine,2.9527295865
2017-08-06 12:07:19.235613,rough-base,long-rain,0.437147527168
2017-08-06 12:07:19.244672,super-frog,floral-meadow,0.0937889966053
2017-08-06 12:07:19.261526,crimson-waterfall,bitter-art,4.07622202595
2017-08-06 12:07:19.271067,gentle-cloud,shrill-firefly,1.33861639338
2017-08-06 12:07:19.284984,floral-night,lively-river,0.354050373379
2017-08-06 12:07:19.286956,spring-tooth,fragrant-poetry,0.546712085328
2017-08-06 12:07:19.289715,floral-night,long-limit,0.573044819322
2017-08-06 12:07:19.308297,shrill-firefly,purple-pine,2.22562444534
2017-08-06 12:07:19.313131,flat-mouse,wild-cherry,4.46804389888
2017-08-06 12:07:19.316305,long-rain,floral-night,0.627402880562
2017-08-06 12:07:19.321478,rough-base,young-rain,3.19348132311
2017-08-06 12:07:19.334325,rough-dew,ancient-glade,1.30643949932
2017-08-06 12:07:19.369223,rapid-tree,wandering-bush,0.201977286796
2017-08-06 12:07:19.385276,shrill-forest,ancient-glade,17.2544006694
2017-08-06 12:07:19.389098,bitter-cherry,shrill-firefly,0.570638704821
2017-08-06 12:07:19.397464,shrill-forest,rapid-tree,0.320037123026
2017-08-06 12:07:19.417239,wispy-fire,floral-night,1.48834027049
2017-08-06 12:07:19.420059,shrill-forest,crimson-waterfall,2.37024409944
2017-08-06 12:07:19.425581,ancient-grass,round-cloud,1.71190044993
2017-08-06 12:07:19.426405,spring-tooth,winter-field,2.31015695274
2017-08-06 12:07:19.443024,ancient-glade,floral-night,0.436136053606
2017-08-06 12:07:19.444890,wispy-unit,flat-mouse,0.893464265034
2017-08-06 12:07:19.454496,floral-bush,cold-cloud,3.91060224009
2017-08-06 12:07:19.454774,rough-base,purple-pine,1.09483272205
2017-08-06 12:07:19.458337,spring-tooth,shrill-forest,0.218995104578
2017-08-06 12:07:19.472913,bitter-cherry,still-hat,2.03951366065
2017-08-06 12:07:19.474334,lively-fire,blue-block,0.608679587375
2017-08-06 12:07:19.478569,super-frog,cold-cloud,1.50493909469
2017-08-06 12:07:19.483287,shrill-unit,gentle-cloud,0.691883458821
2017-08-06 12:07:19.499710,young-rain,purple-pine,0.424457211773
2017-08-06 12:07:19.519647,floral-night,rough-dew,0.561460470115
2017-08-06 12:07:19.533617,super-frog,ancient-glade,0.754554225619
2017-08-06 12:07:19.542909,bitter-cherry,billowing-silence,2.28672086089
2017-08-06 12:07:19.544540,long-limit,wild-cherry,1.69346199561
2017-08-06 12:07:19.552399,soft-feather,shrill-firefly,7.46340550593
2017-08-06 12:07:19.558958,ancient-glade,bitter-art,2.11065017032
2017-08-06 12:07:19.566862,wild-cherry,small-sunset,1.45581246492
2017-08-06 12:07:19.586975,jolly-union,lively-fire,0.398087570858
2017-08-06 12:07:19.607715,fragrant-poetry,rapid-tree,0.349963776023
2017-08-06 12:07:19.627070,throbbing-river,floral-meadow,3.40957091616
2017-08-06 12:07:19.630804,blue-block,spring-tooth,1.19028564241
2017-08-06 12:07:19.632243,crimson-waterfall,still-hat,2.40109978598
2017-08-06 12:07:19.634343,floral-meadow,shrill-unit,1.46694172081
2017-08-06 12:07:19.640995,purple-pine,blue-block,0.487495672958
2017-08-06 12:07:19.673491,wandering-bush,jolly-union,1.21513500843
2017-08-06 12:07:19.681899,shrill-unit,bitter-cherry,0.292239377204
2017-08-06 12:07:19.682069,wild-cherry,floral-night,5.90938090542
2017-08-06 12:07:19.715604,ancient-grass,rough-base,2.44885069532
2017-08-06 12:07:19.723368,bitter-art,wandering-bush,4.94674703389
2017-08-06 12:07:19.754508,crimson-waterfall,lively-frog,0.655229947228
2017-08-06 12:07:19.762562,lively-frog,shrill-unit,0.300532948726
2017-08-06 12:07:19.780209,round-cloud,jolly-union,5.22945932769
2017-08-06 12:07:19.780662,flat-mouse,long-rain,1.35327593764
2017-08-06 12:07:19.788292,shrill-firefly,cold-cloud,9.70822123613
2017-08-06 12:07:19.802112,blue-rice,bitter-cherry,0.630094670446
2017-08-06 12:07:19.817451,white-breeze,restless-paper,0.820738837711
2017-08-06 12:07:19.820113,lively-river,wispy-unit,0.391466090452
2017-08-06 12:07:19.830995,shrill-forest,round-cloud,2.26027948697
2017-08-06 12:07:19.842117,jolly-union,wispy-fire,1.68134832918
2017-08-06 12:07:19.854463,spring-tooth,wispy-fire,0.241839543849
2017-08-06 12:07:19.857795,long-limit,shrill-unit,0.495564648589
2017-08-06 12:07:19.907307,throbbing-river,fragrant-poetry,0.808349083834
2017-08-06 12:07:19.915406,floral-night,wild-cherry,1.79189109596
2017-08-06 12:07:19.918553,flat-mouse,soft-feather,1.73944757421
2017-08-06 12:07:19.923946,floral-meadow,broad-band,2.88437141657
2017-08-06 12:07:19.926245,long-limit,still-hat,2.5059739935
2017-08-06 12:07:19.941302,billowing-silence,lingering-smoke,0.754379050363
2017-08-06 12:07:19.941966,wild-cherry,lively-frog,0.926866694295
2017-08-06 12:07:19.945641,shrill-unit,tiny-dawn,1.22139367992
2017-08-06 12:07:19.963972,shrill-forest,billowing-silence,0.909410397715
2017-08-06 12:07:19.973324,young-rain,bitter-art,0.258089779024
2017-08-06 12:07:19.974991,white-breeze,super-frog,3.35020382939
2017-08-06 12:07:19.985571,winter-field,broad-band,0.376123358222
2017-08-06 12:07:19.985690,wispy-unit,rough-base,0.906349836912
2017-08-06 12:07:19.993990,white-breeze,shrill-firefly,0.788953997612
2017-08-06 12:07:19.998774,winter-field,wispy-fire,0.931221406197
2017-08-06 12:07:20.012592,rough-dew,shrill-unit,0.236853665128
2017-08-06 12:07:20.014385,lively-river,rough-base,2.31079408962
2017-08-06 12:07:20.033110,ancient-grass,blue-block,0.804991451772
2017-08-06 12:07:20.042812,rough-base,fragrant-poetry,1.13259509367
2017-08-06 12:07:20.047033,bitter-cherry,lingering-smoke,0.371636684914
2017-08-06 12:07:20.050279,soft-feather,lingering-smoke,0.341943941104
2017-08-06 12:07:20.060188,ancient-grass,wispy-unit,0.140570581422
2017-08-06 12:07:20.096852,super-frog,billowing-silence,0.850256358583
2017-08-06 12:07:20.097080,floral-night,wild-cherry,1.43840475671
2017-08-06 12:07:20.097284,wispy-fire,tiny-dawn,3.69859059485
2017-08-06 12:07:20.098409,blue-rice,blue-block,1.65200739129
2017-08-06 12:07:20.100896,gentle-cloud,blue-rice,1.42946258533
2017-08-06 12:07:20.102295,small-sunset,ancient-glade,0.237759046052
2017-08-06 12:07:20.104635,wispy-unit,ancient-glade,1.2822410889
2017-08-06 12:07:20.118698,small-sunset,wandering-bush,0.648621961804
2017-08-06 12:07:20.135807,lively-fire,black-moon,0.629581382874
2017-08-06 12:07:20.137191,shrill-firefly,long-limit,1.84065512595
2017-08-06 12:07:20.140531,ancient-glade,wispy-fire,3.00796260143
2017-08-06 12:07:20.161535,floral-meadow,shrill-forest,0.308638578732
2017-08-06 12:07:20.163672,ancient-glade,young-rain,0.438442554514
2017-08-06 12:07:20.164939,broad-band,long-rain,0.558965700091
2017-08-06 12:07:20.166229,crimson-waterfall,bitter-art,0.464936033167
2017-08-06 12:07:20.170073,soft-silence,flat-mouse,1.69925615863
2017-08-06 12:07:20.170379,rough-base,bitter-cherry,0.185700245712
2017-08-06 12:07:20.173365,lively-frog,wispy-unit,0.227188958374
2017-08-06 12:07:20.175647,wispy-fire,shrill-firefly,0.432551197207
2017-08-06 12:07:20.177225,small-sunset,gentle-cloud,2.43794114929
2017-08-06 12:07:20.178790,floral-bush,lingering-smoke,3.28610128957
2017-08-06 12:07:20.178905,ancient-glade,bitter-art,1.80119858882
2017-08-06 12:07:20.181808,floral-night,billowing-silence,0.756959546663
2017-08-06 12:07:20.183402,blue-block,wild-cherry,0.87883181339
2017-08-06 12:07:20.190226,young-rain,flat-mouse,5.27545798514
2017-08-06 12:07:20.191259,restless-paper,black-moon,7.51893050253
2017-08-06 12:07:20.205872,still-hat,billowing-silence,0.724448605276
2017-08-06 12:07:20.208627,cold-cloud,super-frog,0.634660681741
2017-08-06 12:07:20.211701,rough-dew,long-rain,2.31367169837
2017-08-06 12:07:20.215080,ancient-grass,rapid-tree,2.82759408563
2017-08-06 12:07:20.215603,young-rain,shrill-forest,0.658713060847
2017-08-06 12:07:20.220246,winter-field,wispy-unit,1.60994093126
2017-08-06 12:07:20.250636,throbbing-river,jolly-union,0.605848946768
2017-08-06 12:07:20.258160,ancient-grass,purple-pine,0.279974279516
2017-08-06 12:07:20.258407,crimson-waterfall,ancient-grass,2.99175151918
2017-08-06 12:07:20.304860,fragrant-recipe,young-rain,0.187428860207
2017-08-06 12:07:20.306562,soft-silence,super-frog,1.06414111269
2017-08-06 12:07:20.308233,lively-river,blue-block,5.5141387843
2017-08-06 12:07:20.318957,young-rain,purple-pine,1.8580788468
2017-08-06 12:07:20.332676,cold-cloud,shrill-unit,1.56394950236
2017-08-06 12:07:20.346643,rapid-tree,round-cloud,1.33430038034
2017-08-06 12:07:20.357177,small-sunset,rough-base,0.47896262649
2017-08-06 12:07:20.359511,broad-band,shrill-unit,3.32945156886
2017-08-06 12:07:20.383101,shrill-forest,tiny-dawn,1.52053965079
2017-08-06 12:07:20.390395,billowing-silence,ancient-glade,0.896846153111
2017-08-06 12:07:20.404882,crimson-waterfall,jolly-union,2.80629025022
2017-08-06 12:07:20.407241,blue-rice,soft-silence,0.873809356207
2017-08-06 12:07:20.429676,rough-dew,long-limit,0.86265568556
2017-08-06 12:07:20.430874,soft-feather,lingering-smoke,2.8171072455
2017-08-06 12:07:20.439382,jolly-union,still-hat,1.62820047101
2017-08-06 12:07:20.444801,shrill-unit,tiny-dawn,5.42152881507
2017-08-06 12:07:20.451486,still-hat,lively-river,1.18587228822
2017-08-06 12:07:20.459178,long-rain,blue-rice,1.30257738044
2017-08-06 12:07:20.469366,wandering-bush,fragrant-recipe,0.625699041113
2017-08-06 12:07:20.483396,lingering-smoke,restless-paper,1.64884897915
2017-08-06 12:07:20.491434,super-frog,floral-night,2.1852437328
2017-08-06 12:07:20.503718,round-cloud,blue-rice,1.61883053546
2017-08-06 12:07:20.511594,small-sunset,super-frog,0.452290284401
2017-08-06 12:07:20.512770,lively-river,blue-block,1.29620322534
2017-08-06 12:07:20.522291,broad-band,white-breeze,2.28934409441
2017-08-06 12:07:20.523374,small-sunset,long-rain,0.262706909801
2017-08-06 12:07:20.536128,rough-base,throbbing-river,0.57853971564
2017-08-06 12:07:20.572391,rough-base,ancient-glade,0.387506003913
2017-08-06 12:07:20.601128,fragrant-recipe,black-grass,0.540019807715
2017-08-06 12:07:20.608881,long-rain,wispy-unit,1.3857260586
2017-08-06 12:07:20.611730,lively-fire,long-limit,0.385541161613
2017-08-06 12:07:20.612390,wispy-fire,restless-paper,1.12456760589
2017-08-06 12:07:20.619398,purple-pine,bitter-cherry,4.1772044999
2017-08-06 12:07:20.623291,soft-feather,small-sunset,0.277670732067
2017-08-06 12:07:20.628389,black-grass,floral-meadow,1.12192842389
2017-08-06 12:07:20.633427,floral-night,wild-cherry,0.409862172943
2017-08-06 12:07:20.636515,floral-night,fragrant-poetry,1.61563864563
2017-08-06 12:07:20.649186,rough-base,bitter-cherry,0.439491283329
2017-08-06 12:07:20.658070,lively-river,wispy-unit,2.17514645471
2017-08-06 12:07:20.658414,shrill-forest,long-limit,1.69335695685
2017-08-06 12:07:20.661631,shrill-forest,rough-base,3.23203282796
2017-08-06 12:07:20.663249,crimson-waterfall,white-breeze,2.81823006956
2017-08-06 12:07:20.664383,blue-block,white-breeze,0.623811257375
2017-08-06 12:07:20.676340,shrill-forest,winter-field,0.944012425032
2017-08-06 12:07:20.691566,floral-night,floral-bush,1.42925909285
2017-08-06 12:07:20.693815,rapid-tree,blue-rice,6.86555851225
2017-08-06 12:07:20.700427,floral-meadow,still-hat,0.355799454091
2017-08-06 12:07:20.715139,purple-pine,soft-feather,0.130801340787
2017-08-06 12:07:20.727935,wispy-unit,ancient-glade,1.94839560324
2017-08-06 12:07:20.748036,long-limit,floral-bush,0.549516050598
2017-08-06 12:07:20.752486,crimson-waterfall,small-sunset,2.81519063397
2017-08-06 12:07:20.772502,black-grass,jolly-union,0.412628954272
2017-08-06 12:07:20.778985,young-rain,ancient-glade,1.54401065075
2017-08-06 12:07:20.781085,bitter-art,throbbing-river,0.745592798101
2017-08-06 12:07:20.786447,long-rain,still-hat,0.362264409935
2017-08-06 12:07:20.788351,gentle-cloud,billowing-silence,0.702167998405
2017-08-06 12:07:20.792334,ancient-grass,rough-base,1.64026979408
2017-08-06 12:07:20.797847,still-hat,round-cloud,2.57351573721
2017-08-06 12:07:20.824213,spring-tooth,cold-cloud,0.361184304896
2017-08-06 12:07:20.831641,shrill-forest,rough-base,1.51997306885
2017-08-06 12:07:20.831765,wispy-unit,crimson-waterfall,0.382178590337
2017-08-06 12:07:20.842098,gentle-cloud,shrill-unit,0.996092142095
2017-08-06 12:07:20.855952,wild-cherry,winter-field,0.954708124293
2017-08-06 12:07:20.884155,shrill-unit,purple-pine,1.73706396395
2017-08-06 12:07:20.893291,bitter-art,long-limit,0.231914748064
2017-08-06 12:07:20.920874,gentle-cloud,broad-band,1.08346210981
2017-08-06 12:07:20.933237,wispy-fire,lively-fire,0.0473938142019
2017-08-06 12:07:20.953791,ancient-glade,super-frog,0.802111812939
2017-08-06 12:07:20.958747,small-sunset,floral-meadow,0.791814585505
2017-08-06 12:07:20.960947,restless-paper,black-grass,0.720833271209
2017-08-06 12:07:20.968084,white-breeze,jolly-union,0.671947419857
2017-08-06 12:07:20.968817,ancient-grass,lively-river,0.434431153971
2017-08-06 12:07:20.972129,shrill-forest,white-breeze,2.2185236224
2017-08-06 12:07:20.973944,winter-field,rough-base,0.977191592798
2017-08-06 12:07:21.011752,tiny-dawn,shrill-firefly,0.537666818247
2017-08-06 12:07:21.028949,rapid-tree,flat-mouse,0.193044772699
2017-08-06 12:07:21.089733,bitter-art,blue-block,1.90755849777
2017-08-06 12:07:21.095594,rapid-tree,purple-pine,3.66038946136
2017-08-06 12:07:21.110898,wispy-fire,black-grass,0.501457231813
2017-08-06 12:07:21.116858,wispy-fire,ancient-grass,0.493506089051
2017-08-06 12:07:21.121083,crimson-waterfall,young-rain,0.681959294693
2017-08-06 12:07:21.134885,round-cloud,floral-night,0.27151393002
2017-08-06 12:07:21.140527,ancient-glade,wandering-bush,2.00467034149
2017-08-06 12:07:21.143508,wispy-unit,spring-tooth,2.97590408983
2017-08-06 12:07:21.159583,rough-dew,long-rain,1.13091116694
2017-08-06 12:07:21.165662,flat-mouse,ancient-glade,1.45419472437
2017-08-06 12:07:21.166137,rough-base,blue-rice,0.304198476009
2017-08-06 12:07:21.166425,winter-field,rapid-tree,1.08306653784
2017-08-06 12:07:21.187514,black-moon,throbbing-river,0.775340506726
2017-08-06 12:07:21.191540,wispy-fire,white-breeze,1.55251759059
2017-08-06 12:07:21.215983,black-moon,lively-fire,0.428985183035
2017-08-06 12:07:21.223375,black-grass,tiny-dawn,0.638036986743
2017-08-06 12:07:21.225474,floral-meadow,super-frog,0.218340172715
2017-08-06 12:07:21.238381,fragrant-recipe,wandering-bush,0.463338376216
2017-08-06 12:07:21.243340,bitter-art,rough-base,1.11337495223
2017-08-06 12:07:21.244173,blue-block,tiny-dawn,0.177753922095
2017-08-06 12:07:21.246447,restless-paper,long-limit,0.684716921255
2017-08-06 12:07:21.253827,soft-silence,throbbing-river,0.870648822968
2017-08-06 12:07:21.257751,ancient-glade,long-limit,3.29513445871
2017-08-06 12:07:21.259963,broad-band,white-breeze,2.78193258378
2017-08-06 12:07:21.274205,young-rain,wandering-bush,0.114949400378
2017-08-06 12:07:21.275407,shrill-unit,white-breeze,2.22734577162
2017-08-06 12:07:21.283141,shrill-unit,winter-field,0.546337307181
2017-08-06 12:07:21.287868,tiny-dawn,soft-silence,5.91021419405
2017-08-06 12:07:21.289102,billowing-silence,shrill-firefly,0.571568674696
2017-08-06 12:07:21.289337,rough-base,flat-mouse,0.969610039119
2017-08-06 12:07:21.295858,floral-meadow,ancient-glade,2.40494849622
2017-08-06 12:07:21.317860,jolly-union,restless-paper,0.817217714404
